HBAN,2007-06-30,$0.42B,$36.42B,1.19%
HBAN,2007-03-31,$0.45B,$34.98B,1.27%
HBAN,2006-12-31,$0.46B,$35.33B,1.29%
HBAN,2006-09-30,$0.47B,$35.66B,1.35%
HBAN,2006-06-30,$0.43B,$36.27B,1.24%
HBAN,2006-03-31,$0.42B,$35.67B,1.25%
HBAN,2005-12-31,$0.41B,$32.77B,1.26%
BOKF,2020-12-31,$0.43B,$46.67B,0.93%
BOKF,2020-09-30,$0.39B,$46.07B,0.86%
BOKF,2020-06-30,$0.38B,$45.82B,0.85%
BOKF,2020-03-31,$0.45B,$47.12B,1.03%
BOKF,2019-12-31,$0.50B,$42.17B,1.19%
BOKF,2019-09-30,$0.50B,$43.13B,1.22%
BOKF,2019-06-30,$0.47B,$41.89B,1.23%
BOKF,2019-03-31,$0.45B,$39.88B,1.23%
BOKF,2018-12-31,$0.44B,$38.02B,1.28%
BOKF,2018-09-30,$0.41B,$33.29B,1.23%
BOKF,2018-06-30,$0.38B,$33.83B,1.14%
BOKF,2018-03-31,$0.35B,$33.36B,1.08%
BOKF,2017-12-31,$0.33B,$32.27B,1.03%
BOKF,2017-09-30,$0.31B,$33.01B,0.96%
BOKF,2017-06-30,$0.30B,$32.26B,0.92%
BOKF,2017-03-31,$0.28B,$32.63B,0.85%
BOKF,2016-12-31,$0.23B,$32.77B,0.72%
BOKF,2016-09-30,$0.24B,$32.78B,0.75%
BOKF,2016-06-30,$0.24B,$31.97B,0.77%
BOKF,2016-03-31,$0.25B,$31.41B,0.81%
BOKF,2015-12-31,$0.29B,$31.48B,0.93%
BOKF,2015-09-30,$0.29B,$30.57B,0.96%
BOKF,2015-06-30,$0.29B,$30.73B,0.97%
BOKF,2015-03-31,$0.29B,$30.30B,0.99%
BOKF,2014-12-31,$0.29B,$29.09B,1.02%
BOKF,2014-09-30,$0.30B,$29.11B,1.09%
BOKF,2014-06-30,$0.30B,$27.84B,1.11%
BOKF,2014-03-31,$0.31B,$27.37B,1.12%
BOKF,2013-12-31,$0.32B,$27.02B,1.16%
BOKF,2013-09-30,$0.33B,$27.17B,1.18%
BOKF,2013-06-30,$0.34B,$27.81B,1.22%
BOKF,2013-03-31,$0.36B,$27.45B,1.31%
BOKF,2012-12-31,$0.35B,$28.15B,1.32%
BOKF,2012-09-30,$0.34B,$27.12B,1.29%
BOKF,2012-06-30,$0.33B,$25.58B,1.30%
BOKF,2012-03-31,$0.30B,$25.88B,1.20%
BOKF,2011-12-31,$0.29B,$25.49B,1.16%
BOKF,2011-09-30,$0.28B,$25.07B,1.14%
BOKF,2011-06-30,$0.26B,$24.24B,1.06%
BOKF,2011-03-31,$0.25B,$23.70B,1.05%
BOKF,2010-12-31,$0.25B,$23.94B,1.03%
BOKF,2010-09-30,$0.23B,$24.39B,0.97%
BOKF,2010-06-30,$0.22B,$23.74B,0.92%
BOKF,2010-03-31,$0.21B,$23.50B,0.88%
BOKF,2009-12-31,$0.20B,$23.52B,0.86%
BOKF,2009-09-30,$0.19B,$23.88B,0.83%
BOKF,2009-06-30,$0.20B,$22.77B,0.87%
BOKF,2009-03-31,$0.15B,$23.33B,0.64%
BOKF,2008-12-31,$0.15B,$22.74B,0.69%
BOKF,2008-09-30,$0.17B,$22.38B,0.78%
BOKF,2008-06-30,$0.17B,$22.44B,0.82%
BOKF,2008-03-31,$0.23B,$21.13B,1.12%
BOKF,2007-12-31,$0.22B,$20.67B,1.12%
BOKF,2007-09-30,$0.22B,$19.85B,1.16%
BOKF,2007-06-30,$0.21B,$19.28B,1.16%
BOKF,2007-03-31,$0.21B,$18.08B,1.21%
BOKF,2006-12-31,$0.21B,$18.06B,1.25%
BOKF,2006-09-30,$0.21B,$17.12B,1.27%
BOKF,2006-06-30,$0.21B,$16.92B,1.27%
BOKF,2006-03-31,$0.20B,$16.30B,1.27%
BOKF,2005-12-31,$0.20B,$16.33B,1.28%
MS,2020-12-31,$10.50B,$0.00B,1.46%
MS,2020-09-30,$9.32B,$955.94B,0.99%
MS,2020-06-30,$8.78B,$975.36B,0.94%
MS,2020-03-31,$7.77B,$947.80B,0.85%
MS,2019-12-31,$8.51B,$895.43B,0.95%
MS,2019-09-30,$7.79B,$902.60B,0.88%
MS,2019-06-30,$7.75B,$891.96B,0.89%
MS,2019-03-31,$7.98B,$875.96B,0.92%
MS,2018-12-31,$8.22B,$853.53B,0.95%
MS,2018-09-30,$7.33B,$865.52B,0.85%
MS,2018-06-30,$7.00B,$875.88B,0.81%
MS,2018-03-31,$6.32B,$858.50B,0.74%
MS,2017-12-31,$5.59B,$851.73B,0.66%
MS,2017-09-30,$6.63B,$853.69B,0.79%
MS,2017-06-30,$6.46B,$841.02B,0.78%
MS,2017-03-31,$6.29B,$832.39B,0.77%
MS,2016-12-31,$5.51B,$814.95B,0.67%
MS,2016-09-30,$4.75B,$813.89B,0.59%
MS,2016-06-30,$4.17B,$828.87B,0.51%
MS,2016-03-31,$4.41B,$807.50B,0.54%
MS,2015-12-31,$5.67B,$787.47B,0.69%
MS,2015-09-30,$3.17B,$834.11B,0.39%
MS,2015-06-30,$3.86B,$825.76B,0.47%
MS,2015-03-31,$4.02B,$829.10B,0.49%
MS,2014-12-31,$3.15B,$801.51B,0.39%
MS,2014-09-30,$4.93B,$814.51B,0.60%
MS,2014-06-30,$4.19B,$826.57B,0.50%
MS,2014-03-31,$3.17B,$831.38B,0.38%
MS,2013-12-31,$2.66B,$832.70B,0.32%
MS,2013-09-30,$3.19B,$832.22B,0.40%
MS,2013-06-30,$1.26B,$802.69B,0.16%
MS,2013-03-31,$1.03B,$801.38B,0.13%
MS,2012-12-31,$-0.03B,$780.96B,0.00%
MS,2012-09-30,$-0.87B,$764.99B,-0.11%
MS,2012-06-30,$2.33B,$748.52B,0.30%
MS,2012-03-31,$1.21B,$781.03B,0.15%
MS,2011-12-31,$2.07B,$749.90B,0.26%
MS,2011-09-30,$3.03B,$794.94B,0.37%
MS,2011-06-30,$0.78B,$830.75B,0.09%
MS,2011-03-31,$2.92B,$836.19B,0.35%
MS,2010-12-31,$3.59B,$807.70B,0.44%
MS,2010-09-30,$3.33B,$841.37B,0.41%
MS,2010-06-30,$3.92B,$809.46B,0.49%
MS,2010-03-31,$1.08B,$819.72B,0.14%
MS,2009-12-31,$-0.91B,$771.46B,-0.13%
MS,2009-09-30,$-3.80B,$769.50B,-0.55%
MS,2009-03-31,$4.64B,$626.02B,0.95%
MS,2008-12-31,$6.63B,$676.76B,1.14%
MS,2008-09-30,$11.17B,$0.00B,2.21%
MS,2008-08-31,$4.80B,$987.40B,0.95%
MS,2008-06-30,$4.92B,$0.00B,0.93%
MS,2008-05-31,$0.09B,"$1,031.23B",0.02%
MS,2008-02-29,$-0.71B,"$1,090.90B",-0.09%
MS,2007-12-31,$0.32B,$0.00B,0.04%
MS,2007-05-31,$7.07B,"$1,199.99B",0.62%
MS,2007-02-28,$6.35B,"$1,182.06B",0.58%
MS,2006-05-31,$3.56B,"$1,027.04B",0.38%
MS,2006-02-28,$2.65B,$959.61B,0.30%
RJF,2020-12-31,$0.86B,$53.66B,1.76%
RJF,2020-09-30,$0.82B,$47.48B,1.79%
RJF,2020-06-30,$0.87B,$44.68B,2.01%
RJF,2020-03-31,$0.96B,$49.81B,2.29%
RJF,2019-12-31,$1.05B,$40.15B,2.70%
RJF,2019-09-30,$1.03B,$38.83B,2.68%
RJF,2019-06-30,$1.03B,$38.68B,2.70%
RJF,2019-03-31,$1.00B,$38.18B,2.67%
RJF,2018-12-31,$0.99B,$38.54B,2.66%
RJF,2018-09-30,$0.86B,$37.41B,2.35%
RJF,2018-06-30,$0.79B,$36.36B,2.20%
RJF,2018-03-31,$0.74B,$36.03B,2.10%
RJF,2017-12-31,$0.61B,$36.09B,1.77%
RJF,2017-09-30,$0.64B,$34.88B,1.91%
RJF,2017-06-30,$0.61B,$33.43B,1.89%
RJF,2017-03-31,$0.56B,$32.93B,1.78%
RJF,2016-12-31,$0.57B,$31.67B,1.90%
RJF,2016-09-30,$0.53B,$31.49B,1.84%
RJF,2016-06-30,$0.49B,$28.84B,1.78%
RJF,2016-03-31,$0.50B,$27.75B,1.87%
RJF,2015-12-31,$0.48B,$26.91B,1.87%
RJF,2015-09-30,$0.50B,$26.47B,2.00%
RJF,2015-06-30,$0.51B,$24.81B,2.10%
RJF,2015-03-31,$0.50B,$24.97B,2.09%
RJF,2014-12-31,$0.49B,$24.25B,2.10%
RJF,2014-09-30,$0.48B,$23.33B,2.11%
RJF,2014-06-30,$0.46B,$23.07B,2.03%
RJF,2014-03-31,$0.42B,$22.87B,1.88%
RJF,2013-12-31,$0.40B,$21.92B,1.77%
RJF,2013-09-30,$0.37B,$23.19B,1.63%
RJF,2013-06-30,$0.33B,$22.21B,1.49%
RJF,2013-03-31,$0.32B,$22.74B,1.47%
RJF,2012-12-31,$0.31B,$22.28B,1.47%
RJF,2012-09-30,$0.29B,$21.16B,1.46%
RJF,2012-06-30,$0.27B,$21.17B,1.42%
RJF,2012-03-31,$0.24B,$19.28B,1.36%
RJF,2011-12-31,$0.26B,$17.89B,1.53%
RJF,2011-09-30,$0.27B,$18.01B,1.68%
RJF,2011-06-30,$0.27B,$16.12B,1.70%
RJF,2011-03-31,$0.28B,$15.28B,1.81%
RJF,2010-12-31,$0.26B,$14.85B,1.63%
RJF,2010-09-30,$0.22B,$17.88B,1.39%
RJF,2010-06-30,$0.19B,$14.88B,1.21%
RJF,2010-03-31,$0.17B,$15.28B,1.05%
RJF,2009-12-31,$0.13B,$14.69B,0.74%
RJF,2009-09-30,$0.15B,$18.23B,0.81%
RJF,2009-06-30,$0.15B,$17.83B,0.79%
RJF,2009-03-31,$0.18B,$18.12B,0.94%
RJF,2008-12-31,$0.23B,$18.28B,1.23%
RJF,2008-09-30,$0.23B,$20.71B,1.22%
RJF,2008-06-30,$0.25B,$18.28B,1.43%
RJF,2008-03-31,$0.25B,$18.08B,1.47%
RJF,2007-12-31,$0.25B,$17.10B,1.56%
RJF,2007-09-30,$0.25B,$16.25B,1.71%
RJF,2007-06-30,$0.24B,$15.67B,1.78%
RJF,2007-03-31,$0.23B,$14.17B,1.86%
RJF,2006-12-31,$0.23B,$12.28B,2.05%
RJF,2006-09-30,$0.22B,$11.52B,2.07%
RJF,2006-06-30,$0.21B,$10.79B,2.18%
RJF,2006-03-31,$0.18B,$10.07B,2.08%
RJF,2005-12-31,$0.16B,$9.13B,1.89%
AXP,2020-12-31,$3.04B,$191.37B,1.61%
AXP,2020-09-30,$3.28B,$187.26B,1.73%
AXP,2020-06-30,$3.96B,$188.61B,2.06%
AXP,2020-03-31,$5.45B,$186.06B,2.81%
AXP,2019-12-31,$6.63B,$198.32B,3.37%
AXP,2019-09-30,$6.95B,$194.18B,3.57%
AXP,2019-06-30,$6.84B,$197.60B,3.54%
AXP,2019-03-31,$6.71B,$197.19B,3.53%
AXP,2018-12-31,$6.79B,$188.60B,3.66%
AXP,2018-09-30,$3.60B,$189.09B,1.96%
AXP,2018-06-30,$3.30B,$184.86B,1.85%
AXP,2018-03-31,$3.03B,$179.96B,1.74%
AXP,2017-12-31,$2.65B,$181.20B,1.56%
AXP,2017-09-30,$4.63B,$168.58B,2.82%
AXP,2017-06-30,$4.41B,$167.00B,2.76%
AXP,2017-03-31,$5.08B,$161.39B,3.21%
AXP,2016-12-31,$5.25B,$158.89B,3.33%
AXP,2016-09-30,$5.36B,$153.38B,3.39%
AXP,2016-06-30,$5.48B,$159.64B,3.46%
AXP,2016-03-31,$4.94B,$158.82B,3.13%
AXP,2015-12-31,$5.06B,$161.18B,3.23%
AXP,2015-09-30,$5.61B,$154.22B,3.59%
AXP,2015-06-30,$5.85B,$157.15B,3.74%
AXP,2015-03-31,$5.92B,$154.68B,3.82%
AXP,2014-12-31,$5.84B,$159.10B,3.79%
AXP,2014-09-30,$5.71B,$153.86B,3.74%
AXP,2014-06-30,$5.60B,$152.38B,3.69%
AXP,2014-03-31,$5.48B,$151.50B,3.61%
AXP,2013-12-31,$5.31B,$153.38B,3.47%
AXP,2013-09-30,$4.63B,$150.10B,3.03%
AXP,2013-06-30,$4.53B,$151.93B,2.95%
AXP,2013-03-31,$4.46B,$156.86B,2.92%
AXP,2012-12-31,$4.43B,$153.14B,2.93%
AXP,2012-09-30,$4.97B,$152.87B,3.28%
AXP,2012-06-30,$4.94B,$148.13B,3.28%
AXP,2012-03-31,$4.94B,$151.78B,3.29%
AXP,2011-12-31,$4.88B,$153.34B,3.29%
AXP,2011-09-30,$4.75B,$148.69B,3.24%
AXP,2011-06-30,$4.61B,$147.80B,3.16%
AXP,2011-03-31,$4.30B,$143.98B,2.96%
AXP,2010-12-31,$4.01B,$146.69B,2.76%
AXP,2010-09-30,$4.01B,$146.06B,2.87%
AXP,2010-06-30,$3.57B,$143.76B,2.68%
AXP,2010-03-31,$2.65B,$143.31B,2.10%
AXP,2009-12-31,$2.13B,$125.15B,1.76%
AXP,2009-09-30,$1.34B,$120.45B,1.10%
AXP,2009-06-30,$1.51B,$117.04B,1.23%
AXP,2009-03-31,$2.06B,$121.18B,1.61%
AXP,2008-12-31,$2.68B,$126.07B,2.04%
AXP,2008-09-30,$3.26B,$127.22B,2.37%
AXP,2008-06-30,$3.51B,$137.33B,2.49%
AXP,2008-03-31,$3.91B,$135.29B,2.79%
AXP,2007-12-31,$3.99B,$149.74B,2.89%
AXP,2007-09-30,$4.10B,$140.93B,3.10%
AXP,2007-06-30,$4.00B,$134.37B,3.14%
AXP,2007-03-31,$3.89B,$126.36B,3.16%
AXP,2006-12-31,$3.71B,$128.33B,3.11%
AXP,2006-09-30,$3.53B,$120.93B,3.05%
AXP,2006-06-30,$3.59B,$117.28B,3.19%
AXP,2006-03-31,$3.66B,$110.07B,2.77%
AXP,2005-12-31,$3.73B,$113.96B,2.46%
VOYA,2020-12-31,$-0.24B,$180.52B,-0.14%
VOYA,2020-09-30,$-1.29B,$171.47B,-0.78%
VOYA,2020-06-30,$-0.85B,$166.93B,-0.51%
VOYA,2020-03-31,$-0.55B,$155.73B,-0.33%
VOYA,2019-12-31,$-0.39B,$168.99B,-0.23%
VOYA,2019-09-30,$0.41B,$166.85B,0.25%
VOYA,2019-06-30,$0.44B,$165.16B,0.27%
VOYA,2019-03-31,$0.38B,$161.99B,0.24%
VOYA,2018-12-31,$0.76B,$155.43B,0.43%
VOYA,2018-09-30,$-2.41B,$165.04B,-1.25%
VOYA,2018-06-30,$-2.40B,$162.74B,-1.16%
VOYA,2018-03-31,$-2.40B,$219.82B,-1.08%
VOYA,2017-12-31,$-2.99B,$222.53B,-1.35%
VOYA,2017-09-30,$-0.26B,$226.64B,-0.12%
VOYA,2017-06-30,$-0.66B,$219.84B,-0.30%
VOYA,2017-03-31,$-0.66B,$217.03B,-0.30%
VOYA,2016-12-31,$-0.33B,$214.59B,-0.15%
VOYA,2016-09-30,$-0.00B,$218.62B,0.00%
VOYA,2016-06-30,$0.29B,$217.07B,0.13%
VOYA,2016-03-31,$0.41B,$214.01B,0.19%
VOYA,2015-12-31,$0.41B,$218.22B,0.18%
VOYA,2015-09-30,$1.90B,$218.71B,0.84%
VOYA,2015-06-30,$2.26B,$226.59B,1.00%
VOYA,2015-03-31,$2.23B,$229.05B,0.98%
VOYA,2014-12-31,$2.30B,$226.93B,1.02%
VOYA,2014-09-30,$1.46B,$224.30B,0.65%
VOYA,2014-06-30,$1.40B,$228.08B,0.63%
VOYA,2014-03-31,$1.07B,$223.51B,0.49%
VOYA,2013-12-31,$0.60B,$221.02B,0.27%
VOYA,2013-09-30,$0.03B,$217.66B,0.01%
VOYA,2013-06-30,$0.05B,$217.12B,0.03%
VOYA,2013-03-31,$0.77B,$220.85B,0.70%
VOYA,2012-12-31,$0.47B,$216.39B,0.87%
BHF,2020-12-31,$-1.11B,$247.87B,-0.47%
BHF,2020-09-30,$-1.14B,$239.68B,-0.49%
BHF,2020-06-30,$2.55B,$235.37B,1.12%
BHF,2020-03-31,$4.93B,$223.95B,2.19%
BHF,2019-12-31,$-0.76B,$227.26B,-0.34%
BHF,2019-09-30,$1.76B,$225.88B,0.81%
BHF,2019-06-30,$0.81B,$221.21B,0.38%
BHF,2019-03-31,$0.20B,$216.43B,0.09%
BHF,2018-12-31,$0.87B,$206.29B,0.40%
BHF,2018-09-30,$0.09B,$216.95B,0.04%
BHF,2018-06-30,$-0.58B,$216.21B,-0.26%
BHF,2018-03-31,$-0.10B,$219.00B,-0.04%
BHF,2017-12-31,$-0.38B,$224.19B,-0.23%
BHF,2017-06-30,$-0.26B,$224.33B,-0.47%
BHF,2017-03-31,$-1.93B,$0.00B,inf%
RLI,2020-12-31,$0.16B,$3.94B,4.26%
RLI,2020-09-30,$0.13B,$3.79B,3.52%
RLI,2020-06-30,$0.12B,$3.62B,3.30%
RLI,2020-03-31,$0.06B,$3.38B,1.85%
RLI,2019-12-31,$0.19B,$3.55B,5.56%
RLI,2019-09-30,$0.12B,$3.51B,3.51%
RLI,2019-06-30,$0.12B,$3.38B,3.85%
RLI,2019-03-31,$0.12B,$3.24B,3.73%
RLI,2018-12-31,$0.06B,$3.11B,2.09%
RLI,2018-09-30,$0.14B,$3.07B,4.73%
RLI,2018-06-30,$0.10B,$3.01B,3.52%
RLI,2018-03-31,$0.10B,$2.89B,3.32%
RLI,2017-12-31,$0.11B,$2.95B,3.63%
RLI,2017-09-30,$0.08B,$2.96B,2.81%
RLI,2017-06-30,$0.10B,$2.88B,3.52%
RLI,2017-03-31,$0.10B,$2.78B,3.63%
RLI,2016-12-31,$0.11B,$2.78B,4.02%
RLI,2016-09-30,$0.12B,$2.91B,4.11%
RLI,2016-06-30,$0.13B,$2.89B,4.64%
RLI,2016-03-31,$0.14B,$2.76B,4.96%
RLI,2015-12-31,$0.14B,$2.74B,4.95%
RLI,2015-09-30,$0.14B,$2.83B,5.04%
RLI,2015-06-30,$0.14B,$2.82B,4.88%
RLI,2015-03-31,$0.14B,$2.78B,4.81%
RLI,2014-12-31,$0.14B,$2.78B,4.73%
RLI,2014-09-30,$0.13B,$2.93B,4.64%
RLI,2014-06-30,$0.14B,$2.91B,4.84%
RLI,2014-03-31,$0.13B,$2.79B,4.72%
RLI,2013-12-31,$0.13B,$2.74B,4.65%
RLI,2013-09-30,$0.12B,$2.89B,4.36%
RLI,2013-06-30,$0.11B,$2.68B,3.93%
RLI,2013-03-31,$0.10B,$2.62B,3.74%
RLI,2012-12-31,$0.10B,$2.65B,3.83%
RLI,2012-09-30,$0.11B,$2.75B,4.01%
RLI,2012-06-30,$0.11B,$2.69B,3.96%
RLI,2012-03-31,$0.13B,$2.68B,4.68%
RLI,2011-12-31,$0.13B,$2.66B,4.75%
RLI,2011-09-30,$0.14B,$2.79B,5.23%
RLI,2011-06-30,$0.14B,$2.73B,5.44%
RLI,2011-03-31,$0.13B,$2.52B,5.11%
RLI,2010-12-31,$0.13B,$2.52B,4.94%
RLI,2010-09-30,$0.12B,$2.67B,4.54%
RLI,2010-06-30,$0.12B,$2.61B,4.71%
RLI,2010-03-31,$0.12B,$2.57B,4.73%
RLI,2009-12-31,$0.09B,$2.54B,3.77%
RLI,2009-09-30,$0.07B,$2.56B,2.80%
RLI,2009-06-30,$0.05B,$2.48B,1.92%
RLI,2009-03-31,$0.05B,$2.40B,2.10%
RLI,2008-12-31,$0.08B,$2.42B,3.12%
RLI,2008-09-30,$0.11B,$2.51B,4.06%
RLI,2008-06-30,$0.16B,$2.60B,5.93%
RLI,2008-03-31,$0.17B,$2.61B,6.23%
RLI,2007-12-31,$0.18B,$2.63B,6.44%
RLI,2007-09-30,$0.20B,$2.81B,7.22%
RLI,2007-06-30,$0.17B,$2.81B,6.09%
RLI,2007-03-31,$0.14B,$2.75B,5.18%
RLI,2006-12-31,$0.14B,$2.77B,4.93%
RLI,2006-09-30,$0.10B,$2.77B,3.55%
RLI,2006-06-30,$0.09B,$2.68B,3.40%
RLI,2006-03-31,$0.10B,$2.74B,3.84%
RLI,2005-12-31,$0.11B,$2.74B,4.03%
CINF,2020-12-31,$1.22B,$27.54B,4.73%
CINF,2020-09-30,$0.79B,$26.37B,3.15%
CINF,2020-06-30,$0.56B,$25.45B,2.25%
CINF,2020-03-31,$0.08B,$23.37B,0.31%
CINF,2019-12-31,$2.00B,$25.41B,8.16%
CINF,2019-09-30,$0.92B,$24.74B,3.90%
CINF,2019-06-30,$1.22B,$24.34B,5.32%
CINF,2019-03-31,$1.01B,$23.35B,4.53%
CINF,2018-12-31,$0.29B,$21.94B,1.31%
CINF,2018-09-30,$1.38B,$22.48B,6.31%
CINF,2018-06-30,$0.93B,$21.76B,4.29%
CINF,2018-03-31,$0.81B,$21.47B,3.78%
CINF,2017-12-31,$1.05B,$21.84B,4.89%
CINF,2017-09-30,$0.50B,$21.59B,2.40%
CINF,2017-06-30,$0.58B,$21.24B,2.81%
CINF,2017-03-31,$0.60B,$20.75B,2.96%
CINF,2016-12-31,$0.59B,$20.39B,2.94%
CINF,2016-09-30,$0.65B,$20.46B,3.28%
CINF,2016-06-30,$0.64B,$20.15B,3.32%
CINF,2016-03-31,$0.69B,$19.45B,3.65%
CINF,2015-12-31,$0.63B,$18.89B,3.36%
CINF,2015-09-30,$0.65B,$18.75B,3.43%
CINF,2015-06-30,$0.65B,$18.89B,3.49%
CINF,2015-03-31,$0.56B,$18.90B,3.02%
CINF,2014-12-31,$0.53B,$18.75B,2.86%
CINF,2014-09-30,$0.48B,$18.47B,2.65%
CINF,2014-06-30,$0.43B,$18.34B,2.40%
CINF,2014-03-31,$0.45B,$17.94B,2.60%
CINF,2013-12-31,$0.52B,$17.66B,2.99%
CINF,2013-09-30,$0.59B,$17.34B,3.46%
CINF,2013-06-30,$0.57B,$17.03B,3.38%
CINF,2013-03-31,$0.49B,$17.04B,2.96%
CINF,2012-12-31,$0.42B,$16.55B,2.59%
CINF,2012-09-30,$0.36B,$16.48B,2.26%
CINF,2012-06-30,$0.27B,$16.09B,1.72%
CINF,2012-03-31,$0.19B,$16.02B,1.20%
CINF,2011-12-31,$0.16B,$15.64B,1.06%
CINF,2011-09-30,$0.15B,$15.41B,1.00%
CINF,2011-06-30,$0.29B,$15.70B,1.90%
CINF,2011-03-31,$0.37B,$15.37B,2.45%
CINF,2010-12-31,$0.38B,$15.10B,2.53%
CINF,2010-09-30,$0.50B,$15.07B,3.38%
CINF,2010-06-30,$0.51B,$14.61B,3.53%
CINF,2010-03-31,$0.47B,$14.62B,3.27%
CINF,2009-12-31,$0.43B,$14.44B,3.13%
CINF,2009-09-30,$0.35B,$14.23B,2.57%
CINF,2009-06-30,$0.42B,$13.52B,3.12%
CINF,2009-03-31,$0.51B,$13.11B,3.64%
CINF,2008-12-31,$0.43B,$13.37B,2.94%
CINF,2008-09-30,$0.45B,$14.30B,2.94%
CINF,2008-06-30,$0.33B,$14.81B,2.04%
CINF,2008-03-31,$0.62B,$15.95B,3.62%
CINF,2007-12-31,$0.86B,$16.64B,4.83%
CINF,2007-09-30,$0.80B,$17.62B,4.49%
CINF,2007-06-30,$0.79B,$18.26B,4.43%
CINF,2007-03-31,$0.57B,$18.22B,3.27%
CINF,2006-12-31,$0.93B,$17.22B,5.42%
CINF,2006-09-30,$0.98B,$17.67B,5.83%
CINF,2006-06-30,$0.98B,$16.94B,5.99%
CINF,2006-03-31,$1.01B,$16.76B,6.24%
CINF,2005-12-31,$0.60B,$16.00B,3.77%
PBCT,2020-12-31,$0.21B,$63.09B,0.33%
PBCT,2020-09-30,$0.49B,$60.87B,0.81%
PBCT,2020-06-30,$0.48B,$61.51B,0.82%
PBCT,2020-03-31,$0.52B,$60.43B,0.94%
PBCT,2019-12-31,$0.51B,$58.59B,0.96%
PBCT,2019-09-30,$0.50B,$52.07B,1.01%
PBCT,2019-06-30,$0.48B,$51.62B,1.01%
PBCT,2019-03-31,$0.46B,$48.09B,1.00%
PBCT,2018-12-31,$0.45B,$47.88B,1.01%
PBCT,2018-09-30,$0.43B,$44.13B,0.97%
PBCT,2018-06-30,$0.40B,$44.58B,0.91%
PBCT,2018-03-31,$0.36B,$44.10B,0.82%
PBCT,2017-12-31,$0.32B,$44.45B,0.75%
PBCT,2017-09-30,$0.29B,$44.00B,0.70%
PBCT,2017-06-30,$0.28B,$43.02B,0.68%
PBCT,2017-03-31,$0.28B,$40.23B,0.70%
PBCT,2016-12-31,$0.28B,$40.61B,0.70%
PBCT,2016-09-30,$0.28B,$40.69B,0.70%
PBCT,2016-06-30,$0.27B,$40.15B,0.70%
PBCT,2016-03-31,$0.26B,$39.26B,0.69%
PBCT,2015-12-31,$0.26B,$38.95B,0.69%
PBCT,2015-09-30,$0.25B,$37.48B,0.69%
PBCT,2015-06-30,$0.25B,$37.18B,0.68%
PBCT,2015-03-31,$0.26B,$36.41B,0.73%
PBCT,2014-12-31,$0.25B,$36.00B,0.73%
PBCT,2014-09-30,$0.24B,$34.78B,0.72%
PBCT,2014-06-30,$0.24B,$33.92B,0.73%
PBCT,2014-03-31,$0.23B,$33.11B,0.72%
PBCT,2013-12-31,$0.23B,$33.21B,0.73%
PBCT,2013-09-30,$0.24B,$31.51B,0.76%
PBCT,2013-06-30,$0.24B,$31.35B,0.79%
PBCT,2013-03-31,$0.24B,$30.60B,0.82%
PBCT,2012-12-31,$0.25B,$30.32B,0.86%
PBCT,2012-09-30,$0.22B,$28.58B,0.79%
PBCT,2012-06-30,$0.21B,$28.15B,0.76%
PBCT,2012-03-31,$0.20B,$27.81B,0.73%
PBCT,2011-12-31,$0.19B,$27.56B,0.73%
PBCT,2011-09-30,$0.18B,$27.21B,0.70%
PBCT,2011-06-30,$0.15B,$25.32B,0.63%
PBCT,2011-03-31,$0.12B,$24.96B,0.50%
PBCT,2010-12-31,$0.08B,$25.04B,0.36%
PBCT,2010-09-30,$0.08B,$21.90B,0.36%
PBCT,2010-06-30,$0.08B,$21.95B,0.37%
PBCT,2010-03-31,$0.09B,$21.59B,0.42%
PBCT,2009-12-31,$0.10B,$21.26B,0.47%
PBCT,2009-09-30,$0.11B,$20.81B,0.53%
PBCT,2009-06-30,$0.13B,$20.81B,0.63%
PBCT,2009-03-31,$0.15B,$20.68B,0.72%
PBCT,2008-12-31,$0.14B,$20.17B,0.68%
PBCT,2008-09-30,$0.15B,$20.04B,0.80%
PBCT,2008-06-30,$0.16B,$20.39B,0.94%
PBCT,2008-03-31,$0.13B,$21.11B,0.86%
PBCT,2007-12-31,$0.15B,$13.56B,1.16%
PBCT,2007-09-30,$0.15B,$13.55B,1.17%
PBCT,2007-06-30,$0.10B,$13.82B,0.89%
PBCT,2007-03-31,$0.12B,$11.60B,1.12%
PBCT,2006-12-31,$0.12B,$10.69B,1.14%
PBCT,2006-09-30,$0.12B,$10.61B,1.10%
PBCT,2006-06-30,$0.14B,$11.01B,1.25%
PBCT,2006-03-31,$0.14B,$11.08B,1.71%
PBCT,2005-12-31,$0.14B,$10.93B,1.68%
GS,2020-12-31,$8.92B,"$1,163.03B",0.79%
GS,2020-09-30,$6.28B,"$1,132.06B",0.58%
GS,2020-06-30,$4.84B,"$1,141.52B",0.46%
GS,2020-03-31,$6.84B,"$1,089.76B",0.68%
GS,2019-12-31,$7.90B,$992.97B,0.82%
GS,2019-09-30,$8.50B,"$1,007.32B",0.89%
GS,2019-06-30,$9.16B,$944.90B,0.97%
GS,2019-03-31,$9.31B,$925.35B,0.98%
GS,2018-12-31,$9.86B,$931.80B,1.03%
GS,2018-09-30,$5.40B,$957.19B,0.57%
GS,2018-06-30,$4.98B,$968.61B,0.53%
GS,2018-03-31,$4.26B,$973.54B,0.46%
GS,2017-12-31,$3.69B,$916.78B,0.40%
GS,2017-09-30,$7.98B,$930.13B,0.89%
